"Prov.letters","cn","BCR","RngAdj","Prov.num","ProvBCR"
"QC","Winter Wren",7,0.14,"76","76-7"
"QC","Yellow Warbler",7,0.38,"76","76-7"
"QC","Yellow-bellied Flycatcher",7,0.45,"76","76-7"
"QC","Yellow-bellied Sapsucker",7,1,"76","76-7"
"QC","Yellow-rumped Warbler",7,0.78,"76","76-7"
"QC","Common Nighthawk",7,1,"76","76-7"
"QC","Common Raven",7,1,"76","76-7"
"QC","Common Redpoll",7,0.75,"76","76-7"
"QC","Common Yellowthroat",7,0.29,"76","76-7"
"QC","Connecticut Warbler",7,1,"76","76-7"
"QC","Dark-eyed Junco",7,0.81,"76","76-7"
"QC","Philadelphia Vireo",8,0.52,"76","76-8"
"QC","Pileated Woodpecker",8,0.4,"76","76-8"
"QC","Pine Grosbeak",8,1,"76","76-8"
"QC","Pine Siskin",8,1,"76","76-8"
"QC","Purple Finch",8,0.73,"76","76-8"
"QC","Red Crossbill",8,0.63,"76","76-8"
"QC","Red-breasted Nuthatch",8,0.99,"76","76-8"
"QC","Red-eyed Vireo",8,0.67,"76","76-8"
"QC","Red-tailed Hawk",8,0.78,"76","76-8"
"QC","Red-winged Blackbird",8,0.76,"76","76-8"
"QC","Rock Pigeon",8,0.68,"76","76-8"
"QC","Rough-legged Hawk",8,2.12,"76","76-8"
"QC","Ruby-crowned Kinglet",8,1,"76","76-8"
"QC","Ruby-throated Hummingbird",8,0.61,"76","76-8"
"QC","Ruffed Grouse",8,1,"76","76-8"
"QC","Rusty Blackbird",8,1,"76","76-8"
"QC","Savannah Sparrow",8,1,"76","76-8"
"QC","Scarlet Tanager",8,0.4,"76","76-8"
"QC","Sharp-shinned Hawk",8,0.94,"76","76-8"
"QC","Sharp-tailed Grouse",8,0.67,"76","76-8"
"QC","Short-eared Owl",8,1,"76","76-8"
"QC","Song Sparrow",8,0.71,"76","76-8"
"QC","Spruce Grouse",8,1,"76","76-8"
"QC","Swainson's Thrush",8,1,"76","76-8"
"QC","Swamp Sparrow",8,1,"76","76-8"
"QC","Tennessee Warbler",8,1,"76","76-8"
"QC","Alder Flycatcher",8,1,"76","76-8"
"QC","American Crow",8,0.98,"76","76-8"
"QC","American Goldfinch",8,0.72,"76","76-8"
"QC","American Kestrel",8,0.68,"76","76-8"
"QC","American Pipit",8,1,"76","76-8"
"QC","American Redstart",8,0.86,"76","76-8"
"QC","American Robin",8,1,"76","76-8"
"QC","American Three-toed Woodpecker",8,1,"76","76-8"
"QC","American Tree Sparrow",8,3.12,"76","76-8"
"QC","Bald Eagle",8,1,"76","76-8"
"QC","Baltimore Oriole",8,0.4,"76","76-8"
"QC","Bank Swallow",8,1,"76","76-8"
"QC","Barn Swallow",8,0.54,"76","76-8"
"QC","Barred Owl",8,0.63,"76","76-8"
"QC","Bay-breasted Warbler",8,0.66,"76","76-8"
"QC","Downy Woodpecker",7,0.18,"76","76-7"
"QC","Eastern Kingbird",7,1,"76","76-7"
"QC","European Starling",7,0.81,"76","76-7"
"QC","Fox Sparrow",7,0.95,"76","76-7"
"QC","Golden Eagle",7,1,"76","76-7"
"QC","Golden-crowned Kinglet",7,1,"76","76-7"
"QC","Gray Jay",7,1,"76","76-7"
"QC","Gray-cheeked Thrush",7,0.99,"76","76-7"
"QC","Great Gray Owl",7,1,"76","76-7"
"QC","Great Horned Owl",7,0.85,"76","76-7"
"QC","Gyrfalcon",7,1.5,"76","76-7"
"QC","Hairy Woodpecker",7,0.18,"76","76-7"
"QC","Hermit Thrush",7,0.18,"76","76-7"
"QC","Hoary Redpoll",7,1.5,"76","76-7"
"QC","Horned Lark",7,0.97,"76","76-7"
"QC","House Sparrow",7,1,"76","76-7"
"QC","Lapland Longspur",7,1.5,"76","76-7"
"QC","Le Conte's Sparrow",7,1,"76","76-7"
"QC","Least Flycatcher",7,1,"76","76-7"
"QC","Lincoln's Sparrow",7,0.95,"76","76-7"
"QC","Long-eared Owl",7,1,"76","76-7"
"QC","Magnolia Warbler",7,1,"76","76-7"
"QC","Merlin",7,1,"76","76-7"
"QC","Mourning Warbler",7,1,"76","76-7"
"QC","Nashville Warbler",7,1,"76","76-7"
"QC","Nelson's Sparrow",7,1,"76","76-7"
"QC","Northern Flicker",7,0.51,"76","76-7"
"QC","Northern Goshawk",7,0.91,"76","76-7"
"QC","Northern Harrier",7,0.23,"76","76-7"
"QC","Northern Hawk Owl",7,0.73,"76","76-7"
"QC","Northern Shrike",7,3,"76","76-7"
"QC","Northern Waterthrush",7,0.92,"76","76-7"
"QC","Northern Wheatear",7,1,"76","76-7"
"QC","Olive-sided Flycatcher",7,0.41,"76","76-7"
"QC","Orange-crowned Warbler",7,0.33,"76","76-7"
"QC","Osprey",7,0.65,"76","76-7"
"QC","Ovenbird",7,1,"76","76-7"
"QC","Palm Warbler",7,0.17,"76","76-7"
"QC","Pine Grosbeak",7,0.92,"76","76-7"
"QC","Pine Siskin",7,0.19,"76","76-7"
"QC","Purple Finch",7,1,"76","76-7"
"QC","Red Crossbill",7,1,"76","76-7"
"QC","Red-breasted Nuthatch",7,1,"76","76-7"
"QC","Red-eyed Vireo",7,1,"76","76-7"
"QC","Red-tailed Hawk",7,0.11,"76","76-7"
"QC","Red-winged Blackbird",7,0.07,"76","76-7"
"QC","Rock Pigeon",7,1,"76","76-7"
"QC","Rock Ptarmigan",7,3,"76","76-7"
"QC","Rough-legged Hawk",7,3,"76","76-7"
"QC","Ruby-crowned Kinglet",7,0.94,"76","76-7"
"QC","Ruffed Grouse",7,1,"76","76-7"
"QC","Rusty Blackbird",7,0.9,"76","76-7"
"QC","Savannah Sparrow",7,1,"76","76-7"
"QC","Sharp-shinned Hawk",7,0.08,"76","76-7"
"QC","Sharp-tailed Grouse",7,0.16,"76","76-7"
"QC","Short-eared Owl",7,1,"76","76-7"
"QC","Snow Bunting",7,1.5,"76","76-7"
"QC","Snowy Owl",7,1.5,"76","76-7"
"QC","Song Sparrow",7,0.12,"76","76-7"
"QC","Spruce Grouse",7,0.96,"76","76-7"
"QC","Swainson's Thrush",7,0.56,"76","76-7"
"QC","Swamp Sparrow",7,0.29,"76","76-7"
"QC","Tennessee Warbler",7,0.29,"76","76-7"
"QC","Tree Swallow",7,0.47,"76","76-7"
"QC","Vesper Sparrow",7,1,"76","76-7"
"QC","White-crowned Sparrow",7,1,"76","76-7"
"QC","White-throated Sparrow",7,0.66,"76","76-7"
"QC","White-winged Crossbill",7,1,"76","76-7"
"QC","Northern Harrier",8,0.91,"76","76-8"
"QC","Northern Hawk Owl",8,0.98,"76","76-8"
"QC","Northern Mockingbird",8,0.4,"76","76-8"
"QC","Northern Parula",8,0.47,"76","76-8"
"QC","Northern Rough-winged Swallow",8,0.4,"76","76-8"
"QC","Northern Saw-whet Owl",8,0.54,"76","76-8"
"QC","Northern Waterthrush",8,1,"76","76-8"
"QC","Olive-sided Flycatcher",8,1,"76","76-8"
"QC","Orange-crowned Warbler",8,1.11,"76","76-8"
"QC","Osprey",8,1,"76","76-8"
"QC","Ovenbird",8,0.75,"76","76-8"
"QC","Palm Warbler",8,0.94,"76","76-8"
"QC","Yellow-rumped Warbler",8,1,"76","76-8"
"QC","Belted Kingfisher",8,1,"76","76-8"
"QC","Bicknell's Thrush",8,0.47,"76","76-8"
"QC","Black-and-white Warbler",8,0.66,"76","76-8"
"QC","Black-backed Woodpecker",8,1,"76","76-8"
"QC","Black-billed Cuckoo",8,0.4,"76","76-8"
"QC","Blackburnian Warbler",8,0.57,"76","76-8"
"QC","Black-capped Chickadee",8,0.66,"76","76-8"
"QC","Blackpoll Warbler",8,1,"76","76-8"
"QC","Black-throated Blue Warbler",8,0.4,"76","76-8"
"QC","Black-throated Green Warbler",8,0.92,"76","76-8"
"QC","Blue Jay",8,0.52,"76","76-8"
"QC","Blue-headed Vireo",8,0.65,"76","76-8"
"QC","Bobolink",8,0.65,"76","76-8"
"QC","Boreal Chickadee",8,1,"76","76-8"
"QC","Boreal Owl",8,1,"76","76-8"
"QC","Broad-winged Hawk",8,0.48,"76","76-8"
"QC","Brown Creeper",8,0.92,"76","76-8"
"QC","Brown-headed Cowbird",8,0.4,"76","76-8"
"QC","Canada Warbler",8,0.77,"76","76-8"
"QC","Cape May Warbler",8,0.54,"76","76-8"
"QC","Cedar Waxwing",8,0.79,"76","76-8"
"QC","Chestnut-sided Warbler",8,0.59,"76","76-8"
"QC","Chimney Swift",8,0.45,"76","76-8"
"QC","Chipping Sparrow",8,0.83,"76","76-8"
"QC","Clay-colored Sparrow",8,0.4,"76","76-8"
"QC","Tree Swallow",8,0.98,"76","76-8"
"QC","Veery",8,0.56,"76","76-8"
"QC","Vesper Sparrow",8,0.52,"76","76-8"
"QC","White-breasted Nuthatch",8,0.4,"76","76-8"
"QC","White-crowned Sparrow",8,1.42,"76","76-8"
"QC","White-throated Sparrow",8,1,"76","76-8"
"QC","White-winged Crossbill",8,1,"76","76-8"
"QC","Willow Ptarmigan",8,2.88,"76","76-8"
"QC","Wilson's Warbler",8,1,"76","76-8"
"QC","Winter Wren",8,0.98,"76","76-8"
"QC","Wood Thrush",8,0.4,"76","76-8"
"QC","Yellow Warbler",8,1,"76","76-8"
"QC","Yellow-bellied Flycatcher",8,1,"76","76-8"
"QC","Yellow-bellied Sapsucker",8,0.73,"76","76-8"
"QC","Evening Grosbeak",8,0.51,"76","76-8"
"QC","Fox Sparrow",8,1.97,"76","76-8"
"QC","Golden Eagle",8,0.98,"76","76-8"
"QC","Golden-crowned Kinglet",8,0.7,"76","76-8"
"QC","Gray Catbird",8,0.47,"76","76-8"
"QC","Gray Jay",8,1,"76","76-8"
"QC","Gray-cheeked Thrush",8,1.75,"76","76-8"
"QC","Great Crested Flycatcher",8,0.4,"76","76-8"
"QC","Great Gray Owl",8,0.59,"76","76-8"
"QC","Great Horned Owl",8,1,"76","76-8"
"QC","Hairy Woodpecker",8,1,"76","76-8"
"QC","Hermit Thrush",8,1,"76","76-8"
"QC","Horned Lark",8,1.08,"76","76-8"
"QC","House Sparrow",8,0.77,"76","76-8"
"QC","House Wren",8,0.4,"76","76-8"
"QC","Indigo Bunting",8,0.4,"76","76-8"
"QC","Le Conte's Sparrow",8,0.7,"76","76-8"
"QC","Least Flycatcher",8,0.76,"76","76-8"
"QC","Lincoln's Sparrow",8,1,"76","76-8"
"QC","Loggerhead Shrike",8,0.4,"76","76-8"
"QC","Long-eared Owl",8,0.63,"76","76-8"
"QC","Magnolia Warbler",8,0.68,"76","76-8"
"QC","Merlin",8,1,"76","76-8"
"QC","Mourning Dove",8,0.49,"76","76-8"
"QC","Mourning Warbler",8,0.66,"76","76-8"
"QC","Nashville Warbler",8,0.71,"76","76-8"
"QC","Cliff Swallow",8,0.63,"76","76-8"
"QC","Common Grackle",8,0.67,"76","76-8"
"QC","Common Nighthawk",8,0.92,"76","76-8"
"QC","Common Raven",8,1,"76","76-8"
"QC","Common Redpoll",8,1,"76","76-8"
"QC","Common Yellowthroat",8,1,"76","76-8"
"QC","Connecticut Warbler",8,0.54,"76","76-8"
"QC","Dark-eyed Junco",8,1,"76","76-8"
"QC","Downy Woodpecker",8,1,"76","76-8"
"QC","Eastern Bluebird",8,0.46,"76","76-8"
"QC","Eastern Kingbird",8,0.59,"76","76-8"
"QC","Eastern Meadowlark",8,0.59,"76","76-8"
"QC","Eastern Whip-poor-will",8,0.79,"76","76-8"
"QC","European Starling",8,1,"76","76-8"
"QC","Nelson's Sparrow",8,0.54,"76","76-8"
"QC","Northern Flicker",8,1,"76","76-8"
"QC","Northern Goshawk",8,1,"76","76-8"
"SK","Connecticut Warbler",6,0.63,"79","79-6"
"SK","Golden Eagle",6,1.03,"79","79-6"
"SK","Golden-crowned Kinglet",6,1.31,"79","79-6"
"SK","Gray Catbird",6,0.57,"79","79-6"
"SK","Cooper's Hawk",6,0.95,"79","79-6"
"SK","Dark-eyed Junco",6,1,"79","79-6"
"SK","Downy Woodpecker",6,1,"79","79-6"
"SK","Eastern Bluebird",6,0.76,"79","79-6"
"SK","Eastern Kingbird",6,1,"79","79-6"
"SK","Eastern Phoebe",6,1,"79","79-6"
"SK","Eastern Whip-poor-will",6,0.99,"79","79-6"
"SK","European Starling",6,1,"79","79-6"
"SK","Evening Grosbeak",6,0.71,"79","79-6"
"SK","Fox Sparrow",6,1,"79","79-6"
"SK","Boreal Chickadee",6,1.69,"79","79-6"
"SK","Boreal Owl",6,1,"79","79-6"
"SK","Brewer's Blackbird",6,0.66,"79","79-6"
"SK","Broad-winged Hawk",6,0.76,"79","79-6"
"SK","Brown Creeper",6,0.94,"79","79-6"
"SK","Brown Thrasher",6,0.55,"79","79-6"
"SK","Brown-headed Cowbird",6,0.92,"79","79-6"
"SK","Canada Warbler",6,0.96,"79","79-6"
"SK","Cape May Warbler",6,1,"79","79-6"
"SK","Cedar Waxwing",6,1,"79","79-6"
"SK","Chestnut-sided Warbler",6,0.76,"79","79-6"
"SK","Chipping Sparrow",6,1,"79","79-6"
"SK","Clay-colored Sparrow",6,1,"79","79-6"
"SK","Cliff Swallow",6,1,"79","79-6"
"SK","Common Grackle",6,1,"79","79-6"
"SK","Common Nighthawk",6,1,"79","79-6"
"SK","Common Raven",6,4.89,"79","79-6"
"SK","Common Yellowthroat",6,1,"79","79-6"
"SK","Tennessee Warbler",6,1,"79","79-6"
"SK","Tree Swallow",6,1,"79","79-6"
"SK","Vesper Sparrow",6,0.88,"79","79-6"
"SK","Warbling Vireo",6,1,"79","79-6"
"SK","Western Meadowlark",6,0.76,"79","79-6"
"SK","Western Tanager",6,1,"79","79-6"
"SK","Western Wood-Pewee",6,0.63,"79","79-6"
"SK","White-breasted Nuthatch",6,0.76,"79","79-6"
"SK","White-throated Sparrow",6,1,"79","79-6"
"SK","White-winged Crossbill",6,1,"79","79-6"
"SK","Wilson's Warbler",6,2.13,"79","79-6"
"SK","Winter Wren",6,0.92,"79","79-6"
"SK","Yellow Warbler",6,1,"79","79-6"
"SK","Gray Jay",6,1.18,"79","79-6"
"SK","Gray Partridge",6,0.72,"79","79-6"
"SK","Great Crested Flycatcher",6,0.88,"79","79-6"
"SK","Great Gray Owl",6,1,"79","79-6"
"SK","Great Horned Owl",6,1,"79","79-6"
"SK","Hairy Woodpecker",6,1,"79","79-6"
"SK","Hermit Thrush",6,1,"79","79-6"
"SK","Horned Lark",6,0.76,"79","79-6"
"SK","House Sparrow",6,1,"79","79-6"
"SK","House Wren",6,0.55,"79","79-6"
"SK","Indigo Bunting",6,1,"79","79-6"
"SK","Le Conte's Sparrow",6,1,"79","79-6"
"SK","Least Flycatcher",6,1,"79","79-6"
"SK","Lincoln's Sparrow",6,1.03,"79","79-6"
"SK","Loggerhead Shrike",6,0.38,"79","79-6"
"SK","Long-eared Owl",6,1,"79","79-6"
"SK","Magnolia Warbler",6,1,"79","79-6"
"SK","Marsh Wren",6,0.63,"79","79-6"
"SK","Merlin",6,1,"79","79-6"
"SK","Mountain Bluebird",6,0.96,"79","79-6"
"SK","Mourning Dove",6,0.96,"79","79-6"
"SK","Mourning Warbler",6,1,"79","79-6"
"SK","Nashville Warbler",6,1.2,"79","79-6"
"SK","Spruce Grouse",6,1.08,"79","79-6"
"SK","Swainson's Hawk",6,0.59,"79","79-6"
"SK","Swainson's Thrush",6,1,"79","79-6"
"SK","Swamp Sparrow",6,1,"79","79-6"
"SK","Northern Harrier",6,1,"79","79-6"
"SK","Northern Hawk Owl",6,1,"79","79-6"
"SK","Northern Saw-whet Owl",6,0.92,"79","79-6"
"SK","Northern Shrike",6,1,"79","79-6"
"SK","Northern Waterthrush",6,1,"79","79-6"
"SK","Olive-sided Flycatcher",6,1,"79","79-6"
"SK","Orange-crowned Warbler",6,1,"79","79-6"
"SK","Osprey",6,1,"79","79-6"
"SK","Ovenbird",6,1,"79","79-6"
"SK","Palm Warbler",6,1,"79","79-6"
"SK","Philadelphia Vireo",6,1,"79","79-6"
"SK","Pileated Woodpecker",6,1,"79","79-6"
"SK","Pine Grosbeak",6,1,"79","79-6"
"SK","Yellow-bellied Flycatcher",6,1,"79","79-6"
"SK","Yellow-bellied Sapsucker",6,1,"79","79-6"
"SK","Yellow-breasted Chat",6,0.38,"79","79-6"
"SK","Yellow-headed Blackbird",6,1,"79","79-6"
"SK","Yellow-rumped Warbler",6,1,"79","79-6"
"SK","Black-throated Green Warbler",6,1.03,"79","79-6"
"SK","Blue Jay",6,0.96,"79","79-6"
"SK","Blue-headed Vireo",6,1,"79","79-6"
"SK","Bobolink",6,0.51,"79","79-6"
"SK","Bohemian Waxwing",6,2.44,"79","79-6"
"SK","Ruby-crowned Kinglet",6,1,"79","79-6"
"SK","Ruby-throated Hummingbird",6,0.48,"79","79-6"
"SK","Ruffed Grouse",6,1,"79","79-6"
"SK","Rusty Blackbird",6,1,"79","79-6"
"SK","Savannah Sparrow",6,1,"79","79-6"
"SK","Say's Phoebe",6,0.88,"79","79-6"
"SK","Scarlet Tanager",6,0.76,"79","79-6"
"SK","Sedge Wren",6,0.59,"79","79-6"
"SK","Sharp-shinned Hawk",6,1,"79","79-6"
"SK","Sharp-tailed Grouse",6,1,"79","79-6"
"SK","Short-eared Owl",6,1,"79","79-6"
"SK","Song Sparrow",6,1,"79","79-6"
"SK","Spotted Towhee",6,0.44,"79","79-6"
"SK","Sprague's Pipit",6,0.51,"79","79-6"
"SK","Nelson's Sparrow",6,0.92,"79","79-6"
"SK","Northern Flicker",6,1,"79","79-6"
"SK","Northern Goshawk",6,1,"79","79-6"
"SK","American Kestrel",6,1,"79","79-6"
"SK","American Redstart",6,0.84,"79","79-6"
"SK","American Robin",6,1,"79","79-6"
"SK","American Three-toed Woodpecker",6,1.03,"79","79-6"
"SK","Baird's Sparrow",6,0.38,"79","79-6"
"SK","Bald Eagle",6,1,"79","79-6"
"SK","Baltimore Oriole",6,0.76,"79","79-6"
"SK","Bank Swallow",6,1,"79","79-6"
"SK","Barn Swallow",6,1,"79","79-6"
"SK","Barred Owl",6,0.76,"79","79-6"
"SK","Bay-breasted Warbler",6,1.68,"79","79-6"
"SK","Belted Kingfisher",6,1,"79","79-6"
"SK","Black-and-white Warbler",6,1,"79","79-6"
"SK","Pine Siskin",6,1,"79","79-6"
"SK","Purple Finch",6,0.79,"79","79-6"
"SK","Purple Martin",6,0.59,"79","79-6"
"SK","Red Crossbill",6,1.18,"79","79-6"
"SK","Red-breasted Nuthatch",6,1,"79","79-6"
"SK","Red-eyed Vireo",6,1,"79","79-6"
"SK","Red-tailed Hawk",6,1,"79","79-6"
"SK","Red-winged Blackbird",6,1,"79","79-6"
"SK","Ring-necked Pheasant",6,1.32,"79","79-6"
"SK","Rose-breasted Grosbeak",6,0.92,"79","79-6"
"SK","Black-backed Woodpecker",6,1,"79","79-6"
"SK","Alder Flycatcher",6,1,"79","79-6"
"SK","American Crow",6,1,"79","79-6"
"SK","American Goldfinch",6,0.92,"79","79-6"
"SK","Black-capped Chickadee",6,1,"79","79-6"
"SK","Black-billed Cuckoo",6,0.38,"79","79-6"
"SK","Black-billed Magpie",6,1,"79","79-6"
"SK","Blackburnian Warbler",6,1.01,"79","79-6"
"SK","Blackpoll Warbler",6,1.5,"79","79-6"
"YT","MacGillivray's Warbler",4,0.56,"93","93-4"
"YT","Mountain Chickadee",4,0.3,"93","93-4"
"YT","Magnolia Warbler",4,1,"93","93-4"
"YT","Merlin",4,1,"93","93-4"
"YT","Hammond's Flycatcher",4,0.64,"93","93-4"
"YT","Hermit Thrush",4,0.68,"93","93-4"
"YT","Hoary Redpoll",4,2.93,"93","93-4"
"YT","Long-eared Owl",4,1.5,"93","93-4"
"YT","Red Crossbill",4,0.74,"93","93-4"
"YT","Red-breasted Nuthatch",4,0.66,"93","93-4"
"YT","Red-breasted Sapsucker",4,0.6,"93","93-4"
"YT","Mountain Bluebird",4,0.7,"93","93-4"
"YT","Red-tailed Hawk",4,0.94,"93","93-4"
"YT","American Three-toed Woodpecker",4,1,"93","93-4"
"YT","Northern Flicker",4,1,"93","93-4"
"YT","Red-eyed Vireo",4,1,"93","93-4"
"YT","Snow Bunting",4,1.33,"93","93-4"
"YT","Snowy Owl",4,1,"93","93-4"
"YT","Northern Goshawk",4,0.99,"93","93-4"
"YT","Northern Harrier",4,1,"93","93-4"
"YT","Horned Lark",4,1,"93","93-4"
"YT","Lapland Longspur",4,4.24,"93","93-4"
"YT","Least Flycatcher",4,0.69,"93","93-4"
"YT","Lincoln's Sparrow",4,0.83,"93","93-4"
"YT","Say's Phoebe",4,1,"93","93-4"
"YT","Sharp-shinned Hawk",4,0.99,"93","93-4"
"YT","Sharp-tailed Grouse",4,1,"93","93-4"
"YT","Short-eared Owl",4,1,"93","93-4"
"YT","Smith's Longspur",4,0.68,"93","93-4"
"YT","Ovenbird",4,1,"93","93-4"
"YT","Pacific-slope Flycatcher",4,1,"93","93-4"
"YT","Peregrine Falcon",4,1.07,"93","93-4"
"YT","Pine Grosbeak",4,1,"93","93-4"
"YT","Pine Siskin",4,0.75,"93","93-4"
"YT","Purple Finch",4,0.54,"93","93-4"
"YT","Golden-crowned Kinglet",4,0.63,"93","93-4"
"YT","Golden-crowned Sparrow",4,0.96,"93","93-4"
"YT","Gray Jay",4,0.94,"93","93-4"
"YT","Gray-cheeked Thrush",4,1.02,"93","93-4"
"YT","Gray-crowned Rosy-Finch",4,0.96,"93","93-4"
"YT","Gray-headed Chickadee",4,1,"93","93-4"
"YT","Great Gray Owl",4,0.97,"93","93-4"
"YT","Great Horned Owl",4,0.94,"93","93-4"
"YT","Gyrfalcon",4,1.02,"93","93-4"
"YT","Hairy Woodpecker",4,0.93,"93","93-4"
"YT","Rough-legged Hawk",4,3.87,"93","93-4"
"YT","Ruby-crowned Kinglet",4,0.99,"93","93-4"
"YT","Ruffed Grouse",4,1.03,"93","93-4"
"YT","Rufous Hummingbird",4,0.47,"93","93-4"
"YT","Rusty Blackbird",4,0.99,"93","93-4"
"YT","Savannah Sparrow",4,1,"93","93-4"
"YT","Black-capped Chickadee",4,0.6,"93","93-4"
"YT","Blackpoll Warbler",4,1,"93","93-4"
"YT","Bohemian Waxwing",4,1,"93","93-4"
"YT","Boreal Chickadee",4,1,"93","93-4"
"YT","Boreal Owl",4,0.99,"93","93-4"
"YT","Brewer's Sparrow",4,0.51,"93","93-4"
"YT","Brown Creeper",4,0.54,"93","93-4"
"YT","Song Sparrow",4,0.6,"93","93-4"
"YT","Spruce Grouse",4,1,"93","93-4"
"YT","Northern Hawk Owl",4,0.99,"93","93-4"
"YT","Northern Saw-whet Owl",4,0.5,"93","93-4"
"YT","Northern Shrike",4,1,"93","93-4"
"YT","Northern Waterthrush",4,1,"93","93-4"
"YT","Northern Wheatear",4,0.97,"93","93-4"
"YT","Northwestern Crow",4,1,"93","93-4"
"YT","Olive-sided Flycatcher",4,0.99,"93","93-4"
"YT","Orange-crowned Warbler",4,1,"93","93-4"
"YT","Osprey",4,0.99,"93","93-4"
"YT","Dusky Grouse",4,0.69,"93","93-4"
"YT","Eastern Kingbird",4,1,"93","93-4"
"YT","Eastern Phoebe",4,1,"93","93-4"
"YT","European Starling",4,0.68,"93","93-4"
"YT","Fox Sparrow",4,1,"93","93-4"
"YT","Golden Eagle",4,1,"93","93-4"
"YT","Alder Flycatcher",4,0.98,"93","93-4"
"YT","American Dipper",4,0.92,"93","93-4"
"YT","American Kestrel",4,0.97,"93","93-4"
"YT","American Pipit",4,0.99,"93","93-4"
"YT","American Redstart",4,0.6,"93","93-4"
"YT","American Robin",4,1,"93","93-4"
"YT","Yellow-rumped Warbler",4,1,"93","93-4"
"YT","Red-winged Blackbird",4,0.66,"93","93-4"
"YT","Rock Pigeon",4,0.45,"93","93-4"
"YT","Rock Ptarmigan",4,0.96,"93","93-4"
"YT","Barn Swallow",4,0.72,"93","93-4"
"YT","Bay-breasted Warbler",4,1,"93","93-4"
"YT","Belted Kingfisher",4,1,"93","93-4"
"YT","Black-and-white Warbler",4,1,"93","93-4"
"YT","Black-backed Woodpecker",4,0.76,"93","93-4"
"YT","Black-billed Magpie",4,0.68,"93","93-4"
"YT","Common Raven",4,1,"93","93-4"
"YT","Common Redpoll",4,0.93,"93","93-4"
"YT","Common Yellowthroat",4,0.89,"93","93-4"
"YT","Dark-eyed Junco",4,1,"93","93-4"
"YT","Downy Woodpecker",4,0.81,"93","93-4"
"YT","Dusky Flycatcher",4,0.3,"93","93-4"
"YT","Western Screech-Owl",4,0.6,"93","93-4"
"YT","Canada Warbler",4,1,"93","93-4"
"YT","Chestnut-backed Chickadee",4,1,"93","93-4"
"YT","Chipping Sparrow",4,0.94,"93","93-4"
"YT","Clay-colored Sparrow",4,1,"93","93-4"
"YT","Cliff Swallow",4,0.93,"93","93-4"
"YT","Common Nighthawk",4,0.66,"93","93-4"
"YT","Willow Ptarmigan",4,1,"93","93-4"
"YT","Wilson's Warbler",4,1,"93","93-4"
"YT","Winter Wren",4,2.1,"93","93-4"
"YT","Yellow Warbler",4,1,"93","93-4"
"YT","Yellow-bellied Flycatcher",4,0.95,"93","93-4"
"YT","American Tree Sparrow",4,1,"93","93-4"
"YT","Bald Eagle",4,1,"93","93-4"
"YT","Western Tanager",4,1,"93","93-4"
"YT","Western Wood-Pewee",4,0.75,"93","93-4"
"YT","White-crowned Sparrow",4,1,"93","93-4"
"YT","White-tailed Ptarmigan",4,1.03,"93","93-4"
"YT","White-throated Sparrow",4,1.19,"93","93-4"
"YT","White-winged Crossbill",4,0.96,"93","93-4"
"YT","Tennessee Warbler",4,0.62,"93","93-4"
"YT","Townsend's Solitaire",4,0.93,"93","93-4"
"YT","Townsend's Warbler",4,0.89,"93","93-4"
"YT","Tree Swallow",4,1,"93","93-4"
"YT","Varied Thrush",4,1,"93","93-4"
"YT","Violet-green Swallow",4,0.83,"93","93-4"
"YT","Warbling Vireo",4,0.52,"93","93-4"
"YT","Bank Swallow",4,0.99,"93","93-4"
"YT","Swainson's Thrush",4,0.95,"93","93-4"
"YT","Swainson's Hawk",4,0.97,"93","93-4"
"YT","Yellow-bellied Sapsucker",4,0.72,"93","93-4"
